Invoice_ID,Order_ID,Quote_ID,Lead_ID,Opp_ID,Account_ID,Product_ID,Product Name,Actual Revenue,Actual Close Date,City,Product Category
IN-582-03749,OP-615-76806,QU-538-47970,LE-095-16806,OP-968-30663,ACC-397-05080,SP-4o9597q4,Filament,5828,2019-03-28 20:07:00,Tralee,Spare Parts
IN-858-03181,OP-960-75629,QU-172-07958,LE-115-62779,OP-961-23667,ACC-256-34463,SP-4o9597q4,Filament,6388,2020-03-11 05:17:00,Newbridge,Spare Parts
IN-896-64672,OP-033-10918,QU-724-40389,LE-957-20069,OP-372-10993,ACC-116-63116,SP-4o9597q4,Filament,7148,2020-04-04 00:18:00,Kilkenny,Spare Parts
IN-509-25773,OP-027-71365,QU-821-55890,LE-583-55270,OP-598-85366,ACC-696-41918,SP-4o9597q4,Filament,8236,2019-12-13 22:49:00,Port Laoise,Spare Parts
IN-759-05043,OP-735-41691,QU-357-94683,LE-552-68990,OP-271-76251,ACC-820-89626,SP-4o9597q4,Filament,2130,2019-06-17 01:44:00,Navan,Spare Parts
IN-177-11021,OP-829-74605,QU-488-24624,LE-762-63859,OP-479-36432,ACC-471-73432,SP-4o9597q4,Filament,3057,2019-05-27 07:02:00,Carlow,Spare Parts
IN-155-27372,OP-568-01445,QU-382-10618,LE-939-42453,OP-939-29961,ACC-061-39343,SP-4o9597q4,Filament,6889,2019-10-19 23:36:00,Balbriggan,Spare Parts
IN-040-04778,OP-991-59170,QU-289-64500,LE-177-84040,OP-965-98647,ACC-283-46433,SP-4o9597q4,Filament,4307,2019-09-14 01:11:00,Kilkenny,Spare Parts
IN-203-76755,OP-831-85957,QU-520-51708,LE-038-38830,OP-057-36776,ACC-777-27747,SP-4o9597q4,Filament,7413,2019-07-05 01:07:00,Bray,Spare Parts
IN-618-26467,OP-054-11261,QU-331-88433,LE-332-91225,OP-180-82059,ACC-874-06487,SP-4o9597q4,Filament,3635,2020-01-14 01:40:00,Port Laoise,Spare Parts
IN-993-40528,OP-849-26415,QU-098-18932,LE-743-31352,OP-405-12244,ACC-610-34943,SP-4o9597q4,Filament,3759,2019-12-21 02:15:00,Cork,Spare Parts
IN-322-89251,OP-256-21664,QU-954-08648,LE-265-02936,OP-611-92370,ACC-445-34475,SP-4o9597q4,Filament,9164,2020-04-16 06:08:00,Ennis,Spare Parts
IN-112-49556,OP-471-97500,QU-544-47049,LE-650-53974,OP-434-31782,ACC-772-27676,SP-4o9597q4,Filament,8971,2020-02-26 06:50:00,Galway,Spare Parts
IN-786-84391,OP-282-79158,QU-493-07523,LE-546-81370,OP-326-78380,ACC-391-09991,SP-4o9597q4,Filament,5664,2020-03-21 03:21:00,Limerick,Spare Parts
IN-157-79452,OP-245-86792,QU-975-11835,LE-272-55892,OP-361-66949,ACC-230-82592,SP-4o9597q4,Filament,5676,2019-11-03 04:10:00,Newbridge,Spare Parts
IN-357-40088,OP-375-52143,QU-736-48016,LE-908-30923,OP-954-40009,ACC-627-71918,SP-4o9597q4,Filament,6532,2019-12-15 08:11:00,Athlone,Spare Parts
IN-502-45986,OP-192-96660,QU-541-32516,LE-803-85200,OP-812-30526,ACC-969-23481,SP-4o9597q4,Filament,4721,2019-04-15 18:43:00,Ennis,Spare Parts
IN-478-17016,OP-163-17054,QU-751-42799,LE-050-60041,OP-875-77356,ACC-137-24278,SP-4o9597q4,Filament,7136,2019-05-05 21:03:00,Ennis,Spare Parts
IN-480-57576,OP-204-89728,QU-480-14549,LE-078-44177,OP-360-82988,ACC-818-34599,SP-4o9597q4,Filament,6327,2019-05-01 03:37:00,Newbridge,Spare Parts
IN-419-91831,OP-154-85545,QU-976-75177,LE-618-23533,OP-771-23268,ACC-996-23598,SP-4o9597q4,Filament,4676,2020-03-25 23:55:00,Athlone,Spare Parts
IN-285-86613,OP-867-09886,QU-546-73709,LE-842-89744,OP-201-49468,ACC-330-61546,SP-4o9597q4,Filament,7659,2019-03-25 13:02:00,Cork,Spare Parts
IN-006-82858,OP-793-02295,QU-470-25268,LE-114-64019,OP-050-63376,ACC-306-84892,SP-4o9597q4,Filament,7590,2019-07-28 00:51:00,Dublin,Spare Parts
IN-886-58911,OP-855-11751,QU-608-73645,LE-867-26581,OP-975-88845,ACC-399-70429,SP-4o9597q4,Filament,3220,2019-11-27 15:33:00,Waterford,Spare Parts
IN-032-14408,OP-327-99438,QU-771-87416,LE-167-99008,OP-799-03205,ACC-591-04778,SP-4o9597q4,Filament,3103,2020-04-21 21:53:00,Waterford,Spare Parts
IN-011-51173,OP-657-04582,QU-455-73518,LE-811-40166,OP-899-12897,ACC-427-89557,SP-4o9597q4,Filament,6072,2019-10-08 07:37:00,Carlow,Spare Parts
IN-801-71980,OP-975-35097,QU-453-99542,LE-534-07459,OP-238-78055,ACC-079-16615,SP-4o9597q4,Filament,5716,2020-01-30 04:28:00,Bray,Spare Parts
IN-293-29327,OP-338-19092,QU-602-52033,LE-378-07495,OP-064-99831,ACC-977-45636,SP-4o9597q4,Filament,4584,2019-10-24 21:42:00,Ennis,Spare Parts
IN-799-08512,OP-164-62924,QU-960-84005,LE-250-89445,OP-552-24257,ACC-707-80233,SP-4o9597q4,Filament,7148,2019-10-21 13:00:00,Waterford,Spare Parts
IN-331-19674,OP-446-61875,QU-738-92150,LE-776-95728,OP-604-73059,ACC-199-81461,SP-4o9597q4,Filament,5907,2020-03-12 20:34:00,Waterford,Spare Parts
IN-400-82074,OP-644-94745,QU-189-62202,LE-189-70152,OP-478-95522,ACC-317-52690,SP-4o9597q4,Filament,7518,2020-03-12 12:25:00,Port Laoise,Spare Parts
IN-856-96157,OP-823-06965,QU-866-25404,LE-961-12763,OP-877-79363,ACC-856-82485,SP-4o9597q4,Filament,8254,2019-07-02 20:13:00,Bray,Spare Parts
IN-941-19527,OP-253-81358,QU-873-11037,LE-407-74470,OP-384-37624,ACC-820-72351,SP-4o9597q4,Filament,4236,2020-04-12 09:45:00,Ennis,Spare Parts
IN-495-91931,OP-252-46205,QU-338-36293,LE-044-62392,OP-248-04344,ACC-704-82421,SP-4o9597q4,Filament,6217,2020-03-24 16:26:00,Waterford,Spare Parts
IN-464-17429,OP-728-66575,QU-179-56369,LE-336-18025,OP-689-01269,ACC-459-94762,SP-4o9597q4,Filament,4589,2020-02-22 07:09:00,Dundalk,Spare Parts
IN-035-78563,OP-516-65075,QU-674-70360,LE-073-55998,OP-808-25878,ACC-660-69226,SP-4o9597q4,Filament,7608,2020-03-03 03:40:00,Limerick,Spare Parts
IN-260-80134,OP-656-00372,QU-674-78952,LE-548-24604,OP-346-35222,ACC-101-70064,SP-4o9597q4,Filament,6891,2020-02-06 06:55:00,Naas,Spare Parts
IN-296-18504,OP-736-08118,QU-271-49625,LE-716-54335,OP-870-11703,ACC-035-71614,SP-4o9597q4,Filament,6938,2019-11-15 18:07:00,Limerick,Spare Parts
IN-389-78334,OP-036-57576,QU-539-79693,LE-910-29831,OP-193-76163,ACC-128-22914,A-0u7085f0,Mark-10,8158,2019-08-28 07:21:00,Naas,Assembled
IN-484-56774,OP-038-82979,QU-256-27242,LE-591-11348,OP-994-58197,ACC-415-25040,A-0u7085f0,Mark-10,6811,2020-01-23 22:00:00,Ennis,Assembled
IN-163-10902,OP-777-69963,QU-516-05812,LE-883-08554,OP-564-94728,ACC-514-82886,A-0u7085f0,Mark-10,5409,2020-04-27 23:19:00,Newbridge,Assembled
IN-528-53064,OP-386-80976,QU-978-86413,LE-079-78369,OP-371-78179,ACC-183-25119,A-0u7085f0,Mark-10,2916,2020-01-11 13:19:00,Bray,Assembled
IN-603-92237,OP-855-80369,QU-498-02536,LE-863-69177,OP-574-61386,ACC-567-48381,A-0u7085f0,Mark-10,4913,2019-04-04 00:59:00,Tralee,Assembled
IN-201-45308,OP-641-50412,QU-946-80164,LE-573-32892,OP-690-36443,ACC-459-04349,A-0u7085f0,Mark-10,9760,2019-11-28 18:42:00,Carlow,Assembled
IN-642-87600,OP-818-30216,QU-165-57375,LE-147-05425,OP-075-13326,ACC-804-78056,A-0u7085f0,Mark-10,8872,2019-05-16 18:46:00,Bray,Assembled
IN-039-86618,OP-620-51003,QU-500-12254,LE-820-27065,OP-998-27305,ACC-837-32376,A-0u7085f0,Mark-10,4385,2019-07-12 08:45:00,Balbriggan,Assembled
IN-430-46846,OP-985-37454,QU-850-04191,LE-286-73344,OP-424-09964,ACC-681-97021,A-0u7085f0,Mark-10,8411,2019-05-30 02:19:00,Dublin,Assembled
IN-401-19983,OP-726-50708,QU-662-09566,LE-187-36709,OP-888-71728,ACC-421-79898,A-0u7085f0,Mark-10,3641,2020-01-10 19:45:00,Drogheda,Assembled
IN-632-15133,OP-038-41835,QU-004-26023,LE-060-86067,OP-341-42103,ACC-163-12047,A-0u7085f0,Mark-10,3393,2019-09-23 00:44:00,Waterford,Assembled
IN-671-55227,OP-869-00661,QU-522-08179,LE-597-30551,OP-973-22812,ACC-105-20037,A-0u7085f0,Mark-10,9105,2020-04-30 16:24:00,Bray,Assembled
IN-609-87798,OP-358-79871,QU-160-90602,LE-628-23928,OP-257-48946,ACC-809-21745,A-0u7085f0,Mark-10,6666,2019-04-02 03:02:00,Newbridge,Assembled
IN-731-88488,OP-239-89776,QU-683-03508,LE-164-00782,OP-007-99240,ACC-450-54601,A-0u7085f0,Mark-10,6267,2020-01-05 03:32:00,Kilkenny,Assembled
IN-355-12967,OP-915-25900,QU-163-79185,LE-700-05087,OP-810-13612,ACC-417-86954,A-0u7085f0,Mark-10,9289,2020-05-04 14:35:00,Dublin,Assembled
IN-762-36892,OP-100-93440,QU-738-83309,LE-901-14729,OP-981-33400,ACC-566-10601,A-0u7085f0,Mark-10,6650,2019-10-06 02:15:00,Tralee,Assembled
IN-532-34006,OP-253-07124,QU-270-51699,LE-024-42325,OP-779-63652,ACC-036-62802,A-0u7085f0,Mark-10,2104,2019-04-03 10:13:00,Waterford,Assembled
IN-488-91542,OP-457-98630,QU-251-37020,LE-684-99146,OP-424-61408,ACC-768-58310,A-0u7085f0,Mark-10,10073,2019-08-26 08:20:00,Drogheda,Assembled
IN-153-59893,OP-020-66359,QU-557-52350,LE-540-59833,OP-801-04877,ACC-353-54248,A-0u7085f0,Mark-10,1658,2019-04-26 17:48:00,Dundalk,Assembled
IN-937-71961,OP-741-53090,QU-216-75739,LE-251-89905,OP-426-90503,ACC-508-25666,A-0u7085f0,Mark-10,2352,2019-09-21 17:38:00,Kilkenny,Assembled
IN-910-61303,OP-274-07130,QU-011-65786,LE-953-71308,OP-560-32421,ACC-528-36207,A-0u7085f0,Mark-10,6976,2020-01-20 07:57:00,Dublin,Assembled
IN-374-69403,OP-135-12528,QU-847-22790,LE-692-34021,OP-560-08943,ACC-937-05238,A-0u7085f0,Mark-10,6073,2019-10-17 17:03:00,Dublin,Assembled
IN-367-69044,OP-058-59220,QU-168-68338,LE-026-50338,OP-924-06159,ACC-040-05175,A-0u7085f0,Mark-10,3721,2019-09-22 03:35:00,Athlone,Assembled
IN-285-27772,OP-627-82712,QU-732-13709,LE-947-82339,OP-383-80689,ACC-456-48931,A-0u7085f0,Mark-10,3151,2019-07-20 14:17:00,Swords,Assembled
IN-826-84245,OP-262-34384,QU-417-04542,LE-120-27883,OP-015-01646,ACC-616-65253,A-0u7085f0,Mark-10,9270,2020-01-07 00:49:00,Ennis,Assembled
IN-563-60308,OP-152-01808,QU-090-96439,LE-204-44587,OP-933-43277,ACC-282-48816,A-0u7085f0,Mark-10,8685,2019-05-28 09:58:00,Naas,Assembled
IN-429-37179,OP-737-93862,QU-735-74497,LE-837-61247,OP-684-43381,ACC-794-08238,A-0u7085f0,Mark-10,4367,2019-12-06 10:46:00,Galway,Assembled
IN-605-18436,OP-191-10859,QU-512-57632,LE-082-03852,OP-908-39942,ACC-336-70911,A-0u7085f0,Mark-10,6351,2019-06-23 12:59:00,Dublin,Assembled
IN-745-16975,OP-819-92916,QU-324-53180,LE-087-56626,OP-450-67524,ACC-387-83510,A-0u7085f0,Mark-10,3806,2019-12-31 15:12:00,Swords,Assembled
IN-854-32533,OP-040-72684,QU-481-54084,LE-168-27528,OP-255-59036,ACC-879-14228,A-0u7085f0,Mark-10,10570,2020-04-15 18:20:00,Limerick,Assembled
IN-502-57006,OP-096-53697,QU-583-38184,LE-198-25573,OP-828-79961,ACC-525-91320,A-0u7085f0,Mark-10,7551,2020-04-14 05:31:00,Carlow,Assembled
IN-833-55525,OP-854-25793,QU-716-99050,LE-268-22890,OP-211-05233,ACC-275-47087,A-0u7085f0,Mark-10,5694,2019-06-30 14:15:00,Dundalk,Assembled
IN-765-41896,OP-968-62114,QU-390-16497,LE-784-29419,OP-440-29794,ACC-254-65082,A-0u7085f0,Mark-10,3153,2019-05-31 23:22:00,Naas,Assembled
IN-580-73125,OP-638-34664,QU-950-54710,LE-208-78716,OP-611-59802,ACC-093-80183,A-0u7085f0,Mark-10,5456,2020-04-07 23:58:00,Drogheda,Assembled
IN-589-23885,OP-478-91611,QU-081-52938,LE-879-98633,OP-577-88077,ACC-985-37050,A-0u7085f0,Mark-10,6399,2020-04-06 08:51:00,Carlow,Assembled
IN-390-75986,OP-529-04487,QU-064-49003,LE-796-68409,OP-769-93251,ACC-790-48863,A-0u7085f0,Mark-10,8084,2019-12-02 05:08:00,Dublin,Assembled
IN-093-88768,OP-123-45811,QU-791-41465,LE-292-76530,OP-582-38411,ACC-327-83905,A-0u7085f0,Mark-10,9397,2019-09-02 15:25:00,Ennis,Assembled
IN-831-97923,OP-928-68490,QU-799-72052,LE-067-41823,OP-512-00986,ACC-654-45464,A-0u7085f0,Mark-10,6640,2019-10-20 10:37:00,Newbridge,Assembled
IN-904-05864,OP-945-42861,QU-995-04946,LE-807-41247,OP-431-92032,ACC-407-90047,A-0u7085f0,Mark-10,2723,2019-11-27 18:29:00,Dublin,Assembled
IN-731-34413,OP-109-04230,QU-297-91438,LE-812-62277,OP-084-55835,ACC-261-94165,A-0u7085f0,Mark-10,6312,2019-06-13 03:35:00,Kilkenny,Assembled
IN-535-36807,OP-756-70255,QU-867-26151,LE-701-66418,OP-696-71443,ACC-295-08494,A-0u7085f0,Mark-10,7182,2020-03-05 16:12:00,Port Laoise,Assembled
IN-202-64852,OP-257-70109,QU-860-50477,LE-837-07835,OP-712-66207,ACC-649-20925,A-0u7085f0,Mark-10,1694,2019-04-25 18:00:00,Limerick,Assembled
IN-729-08519,OP-245-61952,QU-561-32542,LE-416-01843,OP-850-59785,ACC-039-47052,A-0u7085f0,Mark-10,9542,2019-05-21 02:49:00,Dublin,Assembled
IN-008-22960,OP-215-96504,QU-231-95542,LE-707-80268,OP-363-27800,ACC-671-02494,A-0u7085f0,Mark-10,5301,2020-01-16 21:57:00,Tralee,Assembled
IN-791-95688,OP-562-52695,QU-134-93604,LE-350-05491,OP-960-05870,ACC-326-04620,A-0u7085f0,Mark-10,8460,2020-02-19 15:45:00,Cork,Assembled
IN-512-02161,OP-814-66211,QU-860-09533,LE-489-82914,OP-560-98792,ACC-630-61960,A-0u7085f0,Mark-10,5831,2019-05-24 20:56:00,Ennis,Assembled
IN-742-82825,OP-130-95152,QU-741-55363,LE-851-53214,OP-447-14556,ACC-629-41275,A-0u7085f0,Mark-10,7086,2019-10-25 21:07:00,Balbriggan,Assembled
IN-114-62434,OP-565-39056,QU-049-64713,LE-697-98314,OP-883-69922,ACC-187-06413,SP-6x5102j8,Controller Board,10625,2020-01-26 04:33:00,Newbridge,Spare Parts
IN-901-55947,OP-304-63208,QU-962-23316,LE-006-11965,OP-729-20167,ACC-624-42721,SP-6x5102j8,Controller Board,6960,2020-01-23 20:47:00,Balbriggan,Spare Parts
IN-510-72023,OP-725-57980,QU-578-24600,LE-240-82955,OP-317-25857,ACC-264-81195,SP-6x5102j8,Controller Board,3921,2020-04-08 02:55:00,Ennis,Spare Parts
IN-915-55540,OP-485-71094,QU-851-40515,LE-559-51316,OP-603-34038,ACC-807-21563,SP-6x5102j8,Controller Board,3109,2020-01-14 02:55:00,Bray,Spare Parts
IN-982-24749,OP-125-10424,QU-117-52893,LE-531-28400,OP-994-68780,ACC-078-35081,SP-6x5102j8,Controller Board,7906,2019-07-05 01:47:00,Kilkenny,Spare Parts
IN-840-84880,OP-736-86476,QU-245-38373,LE-722-19716,OP-962-20259,ACC-585-49646,SP-6x5102j8,Controller Board,9235,2019-11-07 04:34:00,Ennis,Spare Parts
IN-842-97955,OP-961-79272,QU-451-48403,LE-125-72597,OP-565-74670,ACC-679-44857,SP-6x5102j8,Controller Board,8966,2019-07-10 01:03:00,Athlone,Spare Parts
IN-593-88975,OP-943-31703,QU-424-77042,LE-764-90571,OP-229-93018,ACC-872-36285,SP-6x5102j8,Controller Board,7209,2020-02-16 22:57:00,Navan,Spare Parts
IN-282-78147,OP-253-54997,QU-187-52310,LE-542-45494,OP-183-78002,ACC-409-26424,SP-6x5102j8,Controller Board,6137,2019-06-13 10:32:00,Naas,Spare Parts
IN-700-18375,OP-069-99986,QU-761-93642,LE-499-75548,OP-271-29939,ACC-156-94338,SP-6x5102j8,Controller Board,2383,2020-02-07 08:20:00,Navan,Spare Parts
IN-248-31786,OP-912-45390,QU-586-10567,LE-574-72737,OP-117-65086,ACC-238-14502,SP-6x5102j8,Controller Board,3495,2019-05-11 22:36:00,Galway,Spare Parts
IN-674-71245,OP-182-30036,QU-856-53864,LE-028-71626,OP-322-18361,ACC-254-82423,SP-6x5102j8,Controller Board,5577,2020-04-10 15:49:00,Bray,Spare Parts
IN-054-03151,OP-050-93160,QU-929-72229,LE-115-12198,OP-959-52997,ACC-987-08936,SP-6x5102j8,Controller Board,6100,2019-10-13 17:41:00,Carlow,Spare Parts
IN-186-40683,OP-812-75485,QU-887-26595,LE-498-70429,OP-304-92110,ACC-529-37335,SP-6x5102j8,Controller Board,2626,2019-08-28 21:09:00,Ennis,Spare Parts
IN-078-61182,OP-282-74767,QU-749-45285,LE-180-34388,OP-600-12349,ACC-737-80465,SP-6x5102j8,Controller Board,5516,2019-12-21 02:36:00,Bray,Spare Parts
IN-202-96586,OP-374-90312,QU-133-40022,LE-919-82354,OP-915-70792,ACC-000-00180,SP-6x5102j8,Controller Board,3809,2019-10-18 05:57:00,Ennis,Spare Parts
IN-864-22945,OP-789-29016,QU-711-06114,LE-334-67313,OP-829-22436,ACC-484-29858,SP-6x5102j8,Controller Board,5511,2019-08-28 04:20:00,Port Laoise,Spare Parts
IN-785-62996,OP-975-22216,QU-831-58226,LE-933-20263,OP-451-70748,ACC-408-18798,SP-6x5102j8,Controller Board,4388,2020-03-31 03:55:00,Naas,Spare Parts
IN-130-29460,OP-764-64148,QU-478-65399,LE-565-16732,OP-010-81635,ACC-206-07068,SP-6x5102j8,Controller Board,4532,2020-01-19 12:58:00,Tralee,Spare Parts
IN-346-00912,OP-441-85438,QU-622-20569,LE-843-46173,OP-226-20678,ACC-862-43982,SP-6x5102j8,Controller Board,5334,2020-01-31 19:03:00,Bray,Spare Parts
IN-015-60745,OP-338-74040,QU-858-29997,LE-035-17516,OP-472-66546,ACC-130-25365,SP-6x5102j8,Controller Board,10127,2020-03-17 12:53:00,Galway,Spare Parts
IN-798-62997,OP-734-52000,QU-037-01501,LE-964-54347,OP-219-40746,ACC-898-89516,SP-6x5102j8,Controller Board,5226,2019-12-14 00:58:00,Cork,Spare Parts
IN-521-81485,OP-475-06146,QU-164-73607,LE-469-15809,OP-351-32469,ACC-769-98492,SP-6x5102j8,Controller Board,6889,2020-01-02 23:21:00,Waterford,Spare Parts
IN-677-71647,OP-263-23100,QU-740-23731,LE-633-73711,OP-107-04288,ACC-820-43840,SP-6x5102j8,Controller Board,9893,2020-02-04 10:35:00,Swords,Spare Parts
IN-546-66909,OP-285-51183,QU-743-67023,LE-605-12124,OP-060-01265,ACC-271-08848,SP-6x5102j8,Controller Board,10121,2019-10-21 16:43:00,Balbriggan,Spare Parts
IN-065-79274,OP-348-07225,QU-406-86254,LE-706-07217,OP-409-62230,ACC-351-15848,SP-6x5102j8,Controller Board,3523,2020-03-29 09:12:00,Galway,Spare Parts
IN-546-18222,OP-272-99612,QU-617-87686,LE-361-97249,OP-543-97693,ACC-092-60699,SP-6x5102j8,Controller Board,7938,2020-03-18 00:42:00,Swords,Spare Parts
IN-866-72493,OP-302-64192,QU-974-37597,LE-803-35723,OP-933-74060,ACC-113-56584,SP-6x5102j8,Controller Board,2458,2019-07-21 11:00:00,Newbridge,Spare Parts
IN-035-44860,OP-899-55129,QU-241-26913,LE-911-30839,OP-086-09254,ACC-324-88057,SP-6x5102j8,Controller Board,10122,2019-12-12 04:50:00,Athlone,Spare Parts
IN-180-07913,OP-896-17435,QU-015-98541,LE-396-10754,OP-301-93463,ACC-371-52613,SP-6x5102j8,Controller Board,4603,2019-06-19 07:30:00,Ennis,Spare Parts
IN-330-88485,OP-379-13920,QU-269-27283,LE-008-29341,OP-692-43853,ACC-438-45004,SP-6x5102j8,Controller Board,2707,2019-07-13 16:45:00,Navan,Spare Parts
IN-974-84196,OP-789-28595,QU-747-43925,LE-736-90086,OP-235-49125,ACC-451-11812,SP-6x5102j8,Controller Board,3933,2019-12-25 12:11:00,Bray,Spare Parts
IN-723-01492,OP-077-74029,QU-494-37820,LE-077-98731,OP-768-15806,ACC-766-61529,SP-6x5102j8,Controller Board,6298,2019-12-31 01:09:00,Galway,Spare Parts
IN-005-14322,OP-518-91526,QU-813-57904,LE-609-99913,OP-919-15652,ACC-092-45229,SP-6x5102j8,Controller Board,2320,2019-08-09 16:52:00,Swords,Spare Parts
IN-940-69760,OP-939-68671,QU-972-04014,LE-841-44516,OP-027-12147,ACC-490-59612,SP-6x5102j8,Controller Board,7108,2019-07-24 20:26:00,Naas,Spare Parts
IN-680-20046,OP-263-46213,QU-061-81160,LE-589-08223,OP-688-39093,ACC-485-39946,SP-6x5102j8,Controller Board,3498,2020-01-17 08:00:00,Cork,Spare Parts
IN-961-53845,OP-054-50495,QU-783-53984,LE-402-09810,OP-293-63528,ACC-060-00962,SP-6x5102j8,Controller Board,5265,2020-04-18 20:31:00,Swords,Spare Parts
IN-630-82985,OP-988-63050,QU-679-84953,LE-865-60457,OP-432-35497,ACC-302-11431,SP-6x5102j8,Controller Board,4922,2019-09-09 21:31:00,Kilkenny,Spare Parts
IN-680-38768,OP-375-53577,QU-157-66776,LE-219-67969,OP-939-92986,ACC-188-92103,SP-6x5102j8,Controller Board,3267,2020-01-26 18:12:00,Athlone,Spare Parts
IN-193-65122,OP-603-16383,QU-462-45069,LE-783-35466,OP-124-06761,ACC-297-89263,SP-6x5102j8,Controller Board,9041,2019-08-06 03:09:00,Bray,Spare Parts
IN-145-26334,OP-466-66789,QU-351-97942,LE-049-12138,OP-893-03140,ACC-116-58368,SP-6x5102j8,Controller Board,7705,2019-05-31 08:15:00,Balbriggan,Spare Parts
IN-972-41338,OP-899-68229,QU-300-11921,LE-524-43338,OP-971-01624,ACC-168-39336,SP-6x5102j8,Controller Board,9500,2020-04-22 10:29:00,Limerick,Spare Parts
IN-147-32137,OP-364-62644,QU-481-98435,LE-760-45997,OP-588-36008,ACC-164-35957,SP-6x5102j8,Controller Board,4171,2019-12-12 06:02:00,Swords,Spare Parts
IN-354-51137,OP-771-85426,QU-127-40956,LE-598-00251,OP-592-26312,ACC-913-62355,SP-6x5102j8,Controller Board,9820,2020-03-17 05:05:00,Bray,Spare Parts
IN-728-80883,OP-965-28050,QU-750-41900,LE-371-17459,OP-934-87206,ACC-317-40486,SP-6x5102j8,Controller Board,4895,2019-05-29 15:35:00,Dundalk,Spare Parts
IN-777-86329,OP-620-71031,QU-071-87731,LE-607-00064,OP-152-61102,ACC-193-51174,SP-6x5102j8,Controller Board,6254,2019-07-05 03:05:00,Dublin,Spare Parts
IN-855-21851,OP-549-05151,QU-000-67774,LE-032-43455,OP-692-14787,ACC-301-65844,SP-6x5102j8,Controller Board,7890,2019-10-27 00:24:00,Athlone,Spare Parts
IN-487-87695,OP-220-88666,QU-252-98354,LE-943-41823,OP-447-51901,ACC-992-64724,SP-6x5102j8,Controller Board,3556,2019-11-06 11:11:00,Carlow,Spare Parts
IN-612-93741,OP-270-30000,QU-886-64846,LE-485-18968,OP-755-86263,ACC-993-51294,SP-6x5102j8,Controller Board,9014,2019-10-27 10:02:00,Ennis,Spare Parts
IN-693-27249,OP-356-12752,QU-557-88113,LE-777-18276,OP-076-12479,ACC-015-55125,SP-6x5102j8,Controller Board,2694,2019-10-11 12:40:00,Athlone,Spare Parts
IN-062-66078,OP-961-72387,QU-420-84294,LE-926-19627,OP-695-24247,ACC-608-15962,SP-6x5102j8,Controller Board,7546,2020-04-25 11:01:00,Cork,Spare Parts
IN-760-49613,OP-706-42960,QU-071-88712,LE-013-42644,OP-056-38584,ACC-828-56415,SP-6x5102j8,Controller Board,5300,2019-11-07 19:43:00,Bray,Spare Parts
IN-744-43975,OP-894-97811,QU-406-40358,LE-382-60998,OP-367-10309,ACC-314-58084,SP-6x5102j8,Controller Board,9417,2019-12-26 02:17:00,Dundalk,Spare Parts
IN-618-54355,OP-971-41387,QU-982-85095,LE-080-73940,OP-724-69785,ACC-767-06795,SP-6x5102j8,Controller Board,4487,2019-07-21 20:34:00,Port Laoise,Spare Parts
IN-681-69870,OP-833-14707,QU-578-84788,LE-255-17712,OP-920-44883,ACC-352-26010,A-5q8351o1,Jarvis-1 T,7024,2020-02-26 10:31:00,Carlow,Assembled
IN-140-48704,OP-628-27915,QU-502-94645,LE-780-88236,OP-702-59356,ACC-582-53216,A-5q8351o1,Jarvis-1 T,7820,2019-07-16 09:00:00,Limerick,Assembled
IN-725-08196,OP-668-77750,QU-927-26393,LE-510-18437,OP-265-75894,ACC-820-15818,A-5q8351o1,Jarvis-1 T,6927,2020-01-31 10:46:00,Ennis,Assembled
IN-213-09787,OP-022-54101,QU-308-60311,LE-960-25890,OP-087-21611,ACC-433-85004,A-5q8351o1,Jarvis-1 T,5814,2019-08-21 21:14:00,Newbridge,Assembled
IN-279-10418,OP-564-10934,QU-980-50182,LE-955-42394,OP-429-28760,ACC-627-45579,A-5q8351o1,Jarvis-1 T,1673,2019-09-22 19:56:00,Galway,Assembled
IN-266-50095,OP-296-35899,QU-088-68743,LE-431-84555,OP-238-62386,ACC-546-26201,A-5q8351o1,Jarvis-1 T,6003,2019-11-22 20:30:00,Newbridge,Assembled
IN-392-43008,OP-366-28714,QU-928-73129,LE-899-02273,OP-179-54824,ACC-126-34548,A-5q8351o1,Jarvis-1 T,2124,2019-11-18 17:36:00,Athlone,Assembled
IN-553-98672,OP-887-02684,QU-329-37490,LE-162-78392,OP-588-01762,ACC-215-08750,A-5q8351o1,Jarvis-1 T,8708,2020-01-30 22:02:00,Galway,Assembled
IN-393-64777,OP-713-35057,QU-959-60695,LE-767-00270,OP-418-63244,ACC-524-50734,A-5q8351o1,Jarvis-1 T,4664,2020-03-12 10:40:00,Waterford,Assembled
IN-246-90329,OP-723-05245,QU-759-91850,LE-888-30101,OP-422-33510,ACC-863-21256,A-5q8351o1,Jarvis-1 T,5027,2019-07-26 17:13:00,Ennis,Assembled
IN-314-92248,OP-721-88565,QU-147-97401,LE-840-76688,OP-629-36813,ACC-209-94680,A-5q8351o1,Jarvis-1 T,5272,2020-03-07 02:48:00,Athlone,Assembled
IN-228-69509,OP-983-54507,QU-672-65719,LE-891-32524,OP-276-79656,ACC-451-55182,A-5q8351o1,Jarvis-1 T,8119,2019-12-31 08:14:00,Limerick,Assembled
IN-150-54238,OP-077-20715,QU-227-29245,LE-436-09976,OP-260-00719,ACC-423-90905,A-5q8351o1,Jarvis-1 T,7160,2019-10-31 15:17:00,Dundalk,Assembled
